NDVI,AQI,Soil_Moisture,Land_Temp,Date,Coordinates,X,Y,Row_Index,Month,Year,CustomIndex,CustomIndex_Scaled,Custom_Index
0.15905459,109.12445,0.02512377,281.04678,2024-05-01,"625455.0, 5804045.0",625455.0,5804045.0,32004,5,2024,0.20033677954809387,56.42868446908865,59.662403280730814
0.17866404,109.12445,0.032865632,281.04678,2024-05-01,"625465.0, 5804045.0",625465.0,5804045.0,32005,5,2024,0.22107164262946963,57.84670329590269,61.163149565348576
0.13692436,109.12445,0.032865632,281.04678,2024-05-01,"625475.0, 5804045.0",625475.0,5804045.0,32006,5,2024,0.17716951065388503,54.84431792039611,57.98560452005063
0.1489467,109.12445,0.026753236,281.04678,2024-05-01,"625485.0, 5804045.0",625485.0,5804045.0,32007,5,2024,0.1897282632628966,55.703187717172064,58.89458092579968
0.13747643,109.12445,0.026753236,281.04678,2024-05-01,"625495.0, 5804045.0",625495.0,5804045.0,32008,5,2024,0.1776637407908607,54.87811740275873,58.021375869921684
0.13436529,109.12445,0.023044834,281.04678,2024-05-01,"625505.0, 5804045.0",625505.0,5804045.0,32009,5,2024,0.17433897441035787,54.65074279682049,57.780736191078404
0.13013534,109.12445,0.023044834,281.04678,2024-05-01,"625515.0, 5804045.0",625515.0,5804045.0,32010,5,2024,0.1698898788938104,54.34647740668994,57.45871990670924
0.12754317,109.12445,0.027291873,281.04678,2024-05-01,"625525.0, 5804045.0",625525.0,5804045.0,32011,5,2024,0.16722347523754716,54.16412700632181,57.26573115319185
0.131876,109.12445,0.027291873,281.04678,2024-05-01,"625535.0, 5804045.0",625535.0,5804045.0,32012,5,2024,0.1717807807676272,54.475792678568375,57.5955794533853
0.12093007,109.12445,0.018250696,281.04678,2024-05-01,"625545.0, 5804045.0",625545.0,5804045.0,32013,5,2024,0.16013990295673297,53.67969463674833,56.75303691737596
0.1185211,109.12445,0.018250696,281.04678,2024-05-01,"625555.0, 5804045.0",625555.0,5804045.0,32014,5,2024,0.15760612888694556,53.506414527796025,56.56964761760722
0.1308372,109.12445,0.016300557,281.04678,2024-05-01,"625565.0, 5804045.0",625565.0,5804045.0,32015,5,2024,0.17053272329571562,54.390440342979225,57.50524764812524
0.14274184,109.12445,0.016300557,281.04678,2024-05-01,"625575.0, 5804045.0",625575.0,5804045.0,32016,5,2024,0.1830541196361242,55.24675541383436,58.411520284811864
0.14485173,109.12445,0.019128626,281.04678,2024-05-01,"625585.0, 5804045.0",625585.0,5804045.0,32017,5,2024,0.18531331351894065,55.40125749309499,58.57503604146585
0.15181503,109.12445,0.019128626,281.04678,2024-05-01,"625595.0, 5804045.0",625595.0,5804045.0,32018,5,2024,0.1926373686047867,55.90213603565365,59.105135922775986
0.15799752,109.12445,0.0207251,281.04678,2024-05-01,"625605.0, 5804045.0",625605.0,5804045.0,32019,5,2024,0.19916273878163784,56.348393998698356,59.577428650740075
0.17292015,109.12445,0.0207251,281.04678,2024-05-01,"625615.0, 5804045.0",625615.0,5804045.0,32020,5,2024,0.21485848133842836,57.421796719469,60.7134538674958
0.17492224,109.12445,0.028522661,281.04678,2024-05-01,"625625.0, 5804045.0",625625.0,5804045.0,32021,5,2024,0.21707456889733115,57.57335083719139,60.87384967803761
0.18513158,109.12445,0.028522661,281.04678,2024-05-01,"625635.0, 5804045.0",625635.0,5804045.0,32022,5,2024,0.22781283502835117,58.307720940401914,61.65106305707555
0.1827142,109.12445,0.033242043,281.04678,2024-05-01,"625645.0, 5804045.0",625645.0,5804045.0,32023,5,2024,0.22533695678094154,58.13840021935604,61.471864136572265
0.15942416,109.12445,0.033242043,281.04678,2024-05-01,"625655.0, 5804045.0",625655.0,5804045.0,32024,5,2024,0.2008403049188131,56.46311963524606,59.6988474002966
0.15312009,109.12445,0.023311187,281.04678,2024-05-01,"625665.0, 5804045.0",625665.0,5804045.0,32025,5,2024,0.19406919103805548,56.00005571610013,59.20876825391448
0.12375643,109.12445,0.023311187,281.04678,2024-05-01,"625675.0, 5804045.0",625675.0,5804045.0,32026,5,2024,0.16318425668766767,53.88789234169602,56.97338091158667
0.11085719,109.12445,0.019978415,281.04678,2024-05-01,"625685.0, 5804045.0",625685.0,5804045.0,32027,5,2024,0.14956959996633293,52.95681122118437,55.987980361281544
0.10798853,109.12445,0.019978415,281.04678,2024-05-01,"625695.0, 5804045.0",625695.0,5804045.0,32028,5,2024,0.146552320248015,52.750465057742275,55.76959592782052
0.1244536,109.12445,0.019954942,281.04678,2024-05-01,"625705.0, 5804045.0",625705.0,5804045.0,32029,5,2024,0.16387008167836223,53.9347946407316,57.023019498667935
0.14881161,109.12445,0.019954942,281.04678,2024-05-01,"625715.0, 5804045.0",625715.0,5804045.0,32030,5,2024,0.18949003299764908,55.6868955912047,58.87733831445228
0.08705236,109.12445,0.024149016,281.04678,2024-05-01,"625725.0, 5804045.0",625725.0,5804045.0,32031,5,2024,0.12459046849543375,51.24853475154065,54.18004275393839
0.1522654,109.12445,0.024149016,281.04678,2024-05-01,"625735.0, 5804045.0",625735.0,5804045.0,32032,5,2024,0.1931820697872759,55.93938713920453,59.14456026199826
0.24718559,109.12445,0.035851076,281.04678,2024-05-01,"625745.0, 5804045.0",625745.0,5804045.0,32033,5,2024,0.2931853815829137,62.77842814533209,66.38259207526723
0.23041388,109.12445,0.035851076,281.04678,2024-05-01,"625755.0, 5804045.0",625755.0,5804045.0,32034,5,2024,0.27554476177278975,61.572018876592196,65.10580068607415
0.13761586,109.12445,0.1098221,281.04678,2024-05-01,"625765.0, 5804045.0",625765.0,5804045.0,32035,5,2024,0.1789851547556572,54.968486452833616,58.1170170656377
0.21031998,109.12445,0.1098221,281.04678,2024-05-01,"625775.0, 5804045.0",625775.0,5804045.0,32036,5,2024,0.2554559343928931,60.19818123312603,63.65181312250126
0.21770814,109.12445,0.09814984,281.04678,2024-05-01,"625785.0, 5804045.0",625785.0,5804045.0,32037,5,2024,0.2630617914823976,60.71833169202449,64.20230924700473
0.11348741,109.12445,0.09814984,281.04678,2024-05-01,"625795.0, 5804045.0",625795.0,5804045.0,32038,5,2024,0.15344158732530364,53.221609254846726,56.26822675694169
