NDVI,AQI,Soil_Moisture,Land_Temp,Date,Coordinates,Custom_Index,X,Y,Row_Index
0.14666799,98.845894,0.023068411,285.278,2024-06-01,"625535.0, 5804035.0",58.68663309876523,625535.0,5804035.0,10271
0.13755427,98.845894,0.01897228,285.278,2024-06-01,"625545.0, 5804035.0",57.71357337896986,625545.0,5804035.0,10272
0.13688836,98.845894,0.01897228,285.278,2024-06-01,"625555.0, 5804035.0",57.643004152390645,625555.0,5804035.0,10273
0.14366716,98.845894,0.018396024,285.278,2024-06-01,"625565.0, 5804035.0",58.36036279845278,625565.0,5804035.0,10274
0.13740103,98.845894,0.018396024,285.278,2024-06-01,"625575.0, 5804035.0",57.69631518279184,625575.0,5804035.0,10275
0.1343965,98.845894,0.01617615,285.278,2024-06-01,"625585.0, 5804035.0",57.37398840134858,625585.0,5804035.0,10276
0.13057919,98.845894,0.01617615,285.278,2024-06-01,"625595.0, 5804035.0",56.96945233143962,625595.0,5804035.0,10277
0.14145608,98.845894,0.018536314,285.278,2024-06-01,"625605.0, 5804035.0",58.126293548809855,625605.0,5804035.0,10278
0.14398527,98.845894,0.018536314,285.278,2024-06-01,"625615.0, 5804035.0",58.39432223462606,625615.0,5804035.0,10279
0.13675694,98.845894,0.028362049,285.278,2024-06-01,"625625.0, 5804035.0",57.64567653754341,625625.0,5804035.0,10280
0.1520374,98.845894,0.028362049,285.278,2024-06-01,"625635.0, 5804035.0",59.265009846811225,625635.0,5804035.0,10281
0.14372286,98.845894,0.032840908,285.278,2024-06-01,"625645.0, 5804035.0",58.39180163891954,625645.0,5804035.0,10282
0.16167675,98.845894,0.032840908,285.278,2024-06-01,"625655.0, 5804035.0",60.294449341143846,625655.0,5804035.0,10283
0.17998862,98.845894,0.028123891,285.278,2024-06-01,"625665.0, 5804035.0",62.22669478051808,625665.0,5804035.0,10284
0.19114253,98.845894,0.028123891,285.278,2024-06-01,"625675.0, 5804035.0",63.4087205828549,625675.0,5804035.0,10285
0.2597451,98.845894,0.03196249,285.278,2024-06-01,"625685.0, 5804035.0",70.68560358820682,625685.0,5804035.0,10286
0.2882234,98.845894,0.03196249,285.278,2024-06-01,"625695.0, 5804035.0",73.70356638391597,625695.0,5804035.0,10287
0.26446646,98.845894,0.030328555,285.278,2024-06-01,"625705.0, 5804035.0",71.18305704439867,625705.0,5804035.0,10288
0.26680437,98.845894,0.030328555,285.278,2024-06-01,"625715.0, 5804035.0",71.43081500044647,625715.0,5804035.0,10289
0.26135895,98.845894,0.038037784,285.278,2024-06-01,"625725.0, 5804035.0",70.86737000227335,625725.0,5804035.0,10290
0.3638709,98.845894,0.038037784,285.278,2024-06-01,"625735.0, 5804035.0",81.73098374380974,625735.0,5804035.0,10291
0.39477906,98.845894,0.054302685,285.278,2024-06-01,"625745.0, 5804035.0",85.03520237637144,625745.0,5804035.0,10292
0.354679,98.845894,0.054302685,285.278,2024-06-01,"625755.0, 5804035.0",80.78563378605163,625755.0,5804035.0,10293
0.1963167,98.845894,0.12015618,285.278,2024-06-01,"625765.0, 5804035.0",64.11974602897007,625765.0,5804035.0,10294
0.21215846,98.845894,0.12015618,285.278,2024-06-01,"625775.0, 5804035.0",65.79856261207205,625775.0,5804035.0,10295
0.29742453,98.845894,0.10028195,285.278,2024-06-01,"625785.0, 5804035.0",74.79942515225437,625785.0,5804035.0,10296
0.15939786,98.845894,0.10028195,285.278,2024-06-01,"625795.0, 5804035.0",60.17217019407134,625795.0,5804035.0,10297
0.1800575,98.845894,0.081957296,285.278,2024-06-01,"625805.0, 5804035.0",62.32916252172606,625805.0,5804035.0,10298
0.27757853,98.845894,0.081957296,285.278,2024-06-01,"625815.0, 5804035.0",72.66386790579868,625815.0,5804035.0,10299
0.20534827,98.845894,0.0904415,285.278,2024-06-01,"625825.0, 5804035.0",65.0243282493125,625825.0,5804035.0,10300
0.16645958,98.845894,0.0904415,285.278,2024-06-01,"625835.0, 5804035.0",60.903133529337424,625835.0,5804035.0,10301
0.3044589,98.845894,0.09328756,285.278,2024-06-01,"625845.0, 5804035.0",75.53252144216087,625845.0,5804035.0,10302
0.26352274,98.845894,0.09328756,285.278,2024-06-01,"625855.0, 5804035.0",71.1943478896947,625855.0,5804035.0,10303
0.10651386,98.845894,0.065051034,285.278,2024-06-01,"625865.0, 5804035.0",54.505552577810356,625865.0,5804035.0,10304
0.13828565,98.845894,0.065051034,285.278,2024-06-01,"625875.0, 5804035.0",57.87254007963048,625875.0,5804035.0,10305
0.090645336,98.845894,0.036290422,285.278,2024-06-01,"625885.0, 5804035.0",52.773055865133685,625885.0,5804035.0,10306
0.094972305,98.845894,0.036290422,285.278,2024-06-01,"625895.0, 5804035.0",53.23160259932032,625895.0,5804035.0,10307
0.15723826,98.845894,0.057609763,285.278,2024-06-01,"625905.0, 5804035.0",59.86787136228997,625905.0,5804035.0,10308
0.1665447,98.845894,0.057609763,285.278,2024-06-01,"625915.0, 5804035.0",60.854113156234796,625915.0,5804035.0,10309
0.17643161,98.845894,0.12868358,285.278,2024-06-01,"625925.0, 5804035.0",62.02751608855814,625925.0,5804035.0,10310
0.18819846,98.845894,0.12868358,285.278,2024-06-01,"625935.0, 5804035.0",63.27449766831149,625935.0,5804035.0,10311
0.1951209,98.845894,0.08548694,285.278,2024-06-01,"625945.0, 5804035.0",63.93173289471785,625945.0,5804035.0,10312
0.19232048,98.845894,0.08548694,285.278,2024-06-01,"625955.0, 5804035.0",63.634960848199626,625955.0,5804035.0,10313
0.2933354,98.845894,0.072353005,285.278,2024-06-01,"625965.0, 5804035.0",74.31670960357359,625965.0,5804035.0,10314
0.22826733,98.845894,0.072353005,285.278,2024-06-01,"625975.0, 5804035.0",67.42117811297904,625975.0,5804035.0,10315
0.20350292,98.845894,0.05416276,285.278,2024-06-01,"625985.0, 5804035.0",64.76463430463797,625985.0,5804035.0,10316
0.32115382,98.845894,0.05416276,285.278,2024-06-01,"625995.0, 5804035.0",77.23258495765086,625995.0,5804035.0,10317
0.2611406,98.845894,0.06472804,285.278,2024-06-01,"626005.0, 5804035.0",70.8914143563128,626005.0,5804035.0,10318
0.16486032,98.845894,0.06472804,285.278,2024-06-01,"626015.0, 5804035.0",60.68819636224504,626015.0,5804035.0,10319
0.16636242,98.845894,0.063826695,285.278,2024-06-01,"626025.0, 5804035.0",60.845786664991266,626025.0,5804035.0,10320
0.1759038,98.845894,0.063826695,285.278,2024-06-01,"626035.0, 5804035.0",61.85692601880533,626035.0,5804035.0,10321
0.11857639,98.845894,0.025199512,285.278,2024-06-01,"625455.0, 5804025.0",55.71341791717631,625455.0,5804025.0,10322
0.114487916,98.845894,0.031547744,285.278,2024-06-01,"625465.0, 5804025.0",55.29136806821917,625465.0,5804025.0,10323
0.12490737,98.845894,0.031547744,285.278,2024-06-01,"625475.0, 5804025.0",56.39556054191328,625475.0,5804025.0,10324
0.12836927,98.845894,0.025131125,285.278,2024-06-01,"625485.0, 5804025.0",56.75108886578684,625485.0,5804025.0,10325
0.10592376,98.845894,0.025131125,285.278,2024-06-01,"625495.0, 5804025.0",54.37244568446219,625495.0,5804025.0,10326
0.12490879,98.845894,0.029350316,285.278,2024-06-01,"625505.0, 5804025.0",56.39182634865893,625505.0,5804025.0,10327
0.119620375,98.845894,0.029350316,285.278,2024-06-01,"625515.0, 5804025.0",55.831391220218336,625515.0,5804025.0,10328
0.11097932,98.845894,0.023068411,285.278,2024-06-01,"625525.0, 5804025.0",54.9045576838584,625525.0,5804025.0,10329
0.11618618,98.845894,0.023068411,285.278,2024-06-01,"625535.0, 5804025.0",55.456350092902,625535.0,5804025.0,10330
0.13667117,98.845894,0.01897228,285.278,2024-06-01,"625545.0, 5804025.0",57.619987633160214,625545.0,5804025.0,10331
0.17026062,98.845894,0.01897228,285.278,2024-06-01,"625555.0, 5804025.0",61.179600054840314,625555.0,5804025.0,10332
0.1378687,98.845894,0.018396024,285.278,2024-06-01,"625565.0, 5804025.0",57.745876099724015,625565.0,5804025.0,10333
