NDVI,AQI,Soil_Moisture,Land_Temp,Date,Coordinates,X,Y,Row_Index,Month,Year,CustomIndex,CustomIndex_Scaled,Custom_Index
0.012556089,113.495316,0.023146147,262.16965,2024-02-01,"625455.0, 5804045.0",625455.0,5804045.0,54305,2,2024,-0.6028956671846143,1.4971072840938806,1.5261086069897036
0.013598872,113.495316,0.022510218,262.16965,2024-02-01,"625465.0, 5804045.0",625465.0,5804045.0,54306,2,2024,-0.6018078529288248,1.5715008833538526,1.6048423413926427
0.0115836365,113.495316,0.022510218,262.16965,2024-02-01,"625475.0, 5804045.0",625475.0,5804045.0,54307,2,2024,-0.6039274938767879,1.4265425704630657,1.451427136050074
0.011106995,113.495316,0.026793167,262.16965,2024-02-01,"625485.0, 5804045.0",625485.0,5804045.0,54308,2,2024,-0.6043682597595821,1.3963994092776486,1.4195254177511103
0.014000525,113.495316,0.026793167,262.16965,2024-02-01,"625495.0, 5804045.0",625495.0,5804045.0,54309,2,2024,-0.6013248215747347,1.6045345017265964,1.6398031466393261
0.012947178,113.495316,0.020585323,262.16965,2024-02-01,"625505.0, 5804045.0",625505.0,5804045.0,54310,2,2024,-0.6025205318091922,1.5227620966125275,1.553260125602773
0.011944775,113.495316,0.020585323,262.16965,2024-02-01,"625515.0, 5804045.0",625515.0,5804045.0,54311,2,2024,-0.6035748673670768,1.4506580434055052,1.4769495097561263
0.010875864,113.495316,0.022458479,262.16965,2024-02-01,"625525.0, 5804045.0",625525.0,5804045.0,54312,2,2024,-0.604672666392379,1.37558160427845,1.3974930984929534
0.012398338,113.495316,0.022458479,262.16965,2024-02-01,"625535.0, 5804045.0",625535.0,5804045.0,54313,2,2024,-0.6030713159633054,1.485094989915066,1.513395513540095
0.011379679,113.495316,0.017872285,262.16965,2024-02-01,"625545.0, 5804045.0",625545.0,5804045.0,54314,2,2024,-0.6042076076957676,1.4073861059421673,1.4311530801542562
0.010631924,113.495316,0.019366955,262.16965,2024-02-01,"625565.0, 5804045.0",625565.0,5804045.0,54315,2,2024,-0.6049729648020075,1.3550447530417569,1.3757581238872487
0.010388532,113.495316,0.019366955,262.16965,2024-02-01,"625575.0, 5804045.0",625575.0,5804045.0,54316,2,2024,-0.6052289664701036,1.3375372737962254,1.3572292553462109
0.012301363,113.495316,0.022907892,262.16965,2024-02-01,"625585.0, 5804045.0",625585.0,5804045.0,54317,2,2024,-0.6031669594489184,1.4785541093349028,1.5064730368823886
0.010839389,113.495316,0.022907892,262.16965,2024-02-01,"625595.0, 5804045.0",625595.0,5804045.0,54318,2,2024,-0.6047046754901739,1.3733925614511915,1.3951763465375098
0.0124158785,113.495316,0.023708092,262.16965,2024-02-01,"625605.0, 5804045.0",625605.0,5804045.0,54319,2,2024,-0.6030351946895293,1.487565256830362,1.5160098962443596
0.011202908,113.495316,0.023708092,262.16965,2024-02-01,"625615.0, 5804045.0",625615.0,5804045.0,54320,2,2024,-0.6043110068417424,1.4003148301351693,1.4236692649226188
0.010941907,113.495316,0.029519835,262.16965,2024-02-01,"625625.0, 5804045.0",625625.0,5804045.0,54321,2,2024,-0.6045033400941032,1.3871615157486883,1.4097485839537551
