NDVI,AQI,Soil_Moisture,Land_Temp,Date,Coordinates,X,Y,Row_Index,Month,Year,CustomIndex,CustomIndex_Scaled,Custom_Index
0.09316449,119.487976,0.044693116,266.50894,2024-03-01,"628805.0, 5800115.0",628805.0,5800115.0,38709,3,2024,-0.43449053744710964,17.899473741640946,17.899473741640946
0.06985366,119.487976,0.044693116,266.50894,2024-03-01,"628815.0, 5800115.0",628815.0,5800115.0,38710,3,2024,-0.46216188846602463,15.588475025972173,15.588475025972173
0.056553606,119.487976,0.23984842,266.50894,2024-03-01,"628825.0, 5800115.0",628825.0,5800115.0,38711,3,2024,-0.4675281612804203,15.140305741663667,15.140305741663667
0.05240444,119.487976,0.23984842,266.50894,2024-03-01,"628835.0, 5800115.0",628835.0,5800115.0,38712,3,2024,-0.47245346976672253,14.728964004921703,14.728964004921703
0.05046716,119.487976,0.35312966,266.50894,2024-03-01,"628845.0, 5800115.0",628845.0,5800115.0,38713,3,2024,-0.4687036899563992,15.04213036675833,15.04213036675833
0.056430396,119.487976,0.35312966,266.50894,2024-03-01,"628855.0, 5800115.0",628855.0,5800115.0,38714,3,2024,-0.46162497175697736,15.633316126219906,15.633316126219906
0.06120153,119.487976,0.13212541,266.50894,2024-03-01,"628865.0, 5800115.0",628865.0,5800115.0,38715,3,2024,-0.4677634236385969,15.120657586168125,15.120657586168125
0.06565838,119.487976,0.13212541,266.50894,2024-03-01,"628875.0, 5800115.0",628875.0,5800115.0,38716,3,2024,-0.4624728758207521,15.562502626689136,15.562502626689136
0.06550761,119.487976,0.063522145,266.50894,2024-03-01,"628885.0, 5800115.0",628885.0,5800115.0,38717,3,2024,-0.46631540184503767,15.241590478201054,15.241590478201054
0.061074506,119.487976,0.063522145,266.50894,2024-03-01,"628895.0, 5800115.0",628895.0,5800115.0,38718,3,2024,-0.4715777617390163,14.802099578459355,14.802099578459355
0.064385414,119.487976,0.05340344,266.50894,2024-03-01,"628905.0, 5800115.0",628905.0,5800115.0,38719,3,2024,-0.46818787499015724,15.085209135254061,15.085209135254061
0.068117335,119.487976,0.05340344,266.50894,2024-03-01,"628915.0, 5800115.0",628915.0,5800115.0,38720,3,2024,-0.46375786130270547,15.455185864438628,15.455185864438628
0.06594933,119.487976,0.050653365,266.50894,2024-03-01,"628925.0, 5800115.0",628925.0,5800115.0,38721,3,2024,-0.4664782726170239,15.227988173614522,15.227988173614522
0.07389194,119.487976,0.050653365,266.50894,2024-03-01,"628935.0, 5800115.0",628935.0,5800115.0,38722,3,2024,-0.4570499189583878,16.015405932186734,16.015405932186734
0.09833331,119.487976,0.05183186,266.50894,2024-03-01,"628945.0, 5800115.0",628945.0,5800115.0,38723,3,2024,-0.42797361524997124,18.443740583451646,18.443740583451646
0.120251104,119.487976,0.05183186,266.50894,2024-03-01,"628955.0, 5800115.0",628955.0,5800115.0,38724,3,2024,-0.40195588137544724,20.616635919408914,20.616635919408914
0.12941736,119.487976,0.03339223,266.50894,2024-03-01,"628965.0, 5800115.0",628965.0,5800115.0,38725,3,2024,-0.3920597001558893,21.443124733518165,21.443124733518165
0.11681706,119.487976,0.03339223,266.50894,2024-03-01,"628975.0, 5800115.0",628975.0,5800115.0,38726,3,2024,-0.4070170107382939,20.19395097535335,20.19395097535335
0.09025108,119.487976,0.044749882,266.50894,2024-03-01,"628985.0, 5800115.0",628985.0,5800115.0,38727,3,2024,-0.43794589814752216,17.610896066652572,17.610896066652572
0.07640513,119.487976,0.044749882,266.50894,2024-03-01,"628995.0, 5800115.0",628995.0,5800115.0,38728,3,2024,-0.45438186986711965,16.238230543064866,16.238230543064866
0.09320836,119.487976,0.052518167,266.50894,2024-03-01,"629005.0, 5800115.0",629005.0,5800115.0,38729,3,2024,-0.43402058759148565,17.93872204260151,17.93872204260151
0.12241035,119.487976,0.052518167,266.50894,2024-03-01,"629015.0, 5800115.0",629015.0,5800115.0,38730,3,2024,-0.39935607690092484,20.83376101740302,20.83376101740302
0.1352348,119.487976,0.05103194,266.50894,2024-03-01,"629025.0, 5800115.0",629025.0,5800115.0,38731,3,2024,-0.3842120543724811,22.098528198064685,22.098528198064685
0.1089349,119.487976,0.05103194,266.50894,2024-03-01,"629035.0, 5800115.0",629035.0,5800115.0,38732,3,2024,-0.415431610461319,19.491197823203844,19.491197823203844
0.08884107,119.487976,0.04557984,266.50894,2024-03-01,"629045.0, 5800115.0",629045.0,5800115.0,38733,3,2024,-0.4395753430116396,17.474811457496536,17.474811457496536
