Date,Coordinates,Value,Nearest_NDVI
2024-09-01,"626025.0, 5805975.0",23918.0,0.3328418
2024-09-01,"626055.0, 5805975.0",23861.0,0.38525996
2024-09-01,"626085.0, 5805975.0",23770.0,0.3059976
2024-09-01,"626115.0, 5805975.0",23654.0,0.29756075
2024-09-01,"626145.0, 5805975.0",23524.0,0.3740783
2024-09-01,"626175.0, 5805975.0",23421.0,0.31956786
2024-09-01,"626205.0, 5805975.0",23261.0,0.30305457
2024-09-01,"626235.0, 5805975.0",22961.0,0.26745427
2024-09-01,"626265.0, 5805975.0",22591.0,0.009774513
2024-09-01,"626295.0, 5805975.0",22275.0,0.14455897
2024-09-01,"626325.0, 5805975.0",22155.0,0.011183101
2024-09-01,"626355.0, 5805975.0",22076.0,0.37125525
2024-09-01,"626385.0, 5805975.0",22022.0,0.51237917
2024-09-01,"626415.0, 5805975.0",21978.0,0.1591917
2024-09-01,"626445.0, 5805975.0",21937.0,0.072087936
2024-09-01,"626475.0, 5805975.0",21895.0,0.023797646
2024-09-01,"626505.0, 5805975.0",21829.0,0.02719661
2024-09-01,"626535.0, 5805975.0",21762.0,0.4714035
2024-09-01,"626565.0, 5805975.0",21667.0,0.5442094
2024-09-01,"626595.0, 5805975.0",21547.0,0.07512082
2024-09-01,"626625.0, 5805975.0",21453.0,0.6001457
2024-09-01,"626655.0, 5805975.0",21412.0,0.0108539965
2024-09-01,"626685.0, 5805975.0",21425.0,0.011239928
2024-09-01,"626715.0, 5805975.0",21449.0,0.49115798
2024-09-01,"626745.0, 5805975.0",21439.0,0.116304375
2024-09-01,"626775.0, 5805975.0",21416.0,0.027811414
2024-09-01,"626805.0, 5805975.0",21409.0,0.36107227
2024-09-01,"626835.0, 5805975.0",21427.0,0.111035384
2024-09-01,"626865.0, 5805975.0",21505.0,0.4812354
2024-09-01,"626895.0, 5805975.0",21632.0,0.38444373
2024-09-01,"626925.0, 5805975.0",21753.0,0.037371907
2024-09-01,"626955.0, 5805975.0",21820.0,0.24888481
2024-09-01,"626985.0, 5805975.0",21805.0,0.22141081
2024-09-01,"627015.0, 5805975.0",21698.0,0.06934634
2024-09-01,"627045.0, 5805975.0",21484.0,0.38821608
2024-09-01,"627075.0, 5805975.0",21198.0,0.057403482
2024-09-01,"627105.0, 5805975.0",20873.0,0.026995033
2024-09-01,"627135.0, 5805975.0",20521.0,0.3153593
2024-09-01,"627165.0, 5805975.0",20135.0,0.21750416
2024-09-01,"627195.0, 5805975.0",19774.0,0.22058874
2024-09-01,"627225.0, 5805975.0",19398.0,0.014415649
2024-09-01,"627255.0, 5805975.0",19016.0,0.23586333
2024-09-01,"627285.0, 5805975.0",18522.0,0.07055683
2024-09-01,"627315.0, 5805975.0",17864.0,0.13747235
2024-09-01,"627345.0, 5805975.0",17132.0,0.3121174
2024-09-01,"627375.0, 5805975.0",16508.0,0.02392588
2024-09-01,"627405.0, 5805975.0",15972.0,0.03165583
2024-09-01,"627435.0, 5805975.0",15580.0,0.07500502
2024-09-01,"627465.0, 5805975.0",15437.0,0.018312436
2024-09-01,"627495.0, 5805975.0",15477.0,0.11678827
2024-09-01,"627525.0, 5805975.0",15518.0,0.019190488
2024-09-01,"627555.0, 5805975.0",15642.0,0.0216363
2024-09-01,"627585.0, 5805975.0",15850.0,0.3152573
2024-09-01,"627615.0, 5805975.0",16115.0,0.3311831
2024-09-01,"627645.0, 5805975.0",16452.0,0.089168705
2024-09-01,"627675.0, 5805975.0",16773.0,0.24025452
2024-09-01,"627705.0, 5805975.0",16960.0,0.011533512
2024-09-01,"627735.0, 5805975.0",17041.0,0.091910295
2024-09-01,"627765.0, 5805975.0",17143.0,0.056331553
2024-09-01,"627795.0, 5805975.0",17357.0,0.32014942
2024-09-01,"627825.0, 5805975.0",17624.0,0.0997677
2024-09-01,"627855.0, 5805975.0",17876.0,0.018271139
2024-09-01,"627885.0, 5805975.0",18086.0,0.14988323
2024-09-01,"627915.0, 5805975.0",18252.0,0.12600993
2024-09-01,"627945.0, 5805975.0",18369.0,0.0041538374
2024-09-01,"627975.0, 5805975.0",18465.0,0.09671661
2024-09-01,"628005.0, 5805975.0",18568.0,0.14111535
2024-09-01,"628035.0, 5805975.0",18659.0,0.22897947
2024-09-01,"625515.0, 5805945.0",21566.0,0.07033903
2024-09-01,"625545.0, 5805945.0",21635.0,0.3021045
2024-09-01,"625575.0, 5805945.0",21707.0,0.40092605
2024-09-01,"625605.0, 5805945.0",21772.0,0.08724031
2024-09-01,"625635.0, 5805945.0",21855.0,0.26739898
2024-09-01,"625665.0, 5805945.0",21957.0,0.064048946
2024-09-01,"625695.0, 5805945.0",22097.0,0.46631014
2024-09-01,"625725.0, 5805945.0",22314.0,0.38143322
2024-09-01,"625755.0, 5805945.0",22565.0,0.3351357
2024-09-01,"625785.0, 5805945.0",22837.0,0.011725571
2024-09-01,"625815.0, 5805945.0",23134.0,0.012975217
2024-09-01,"625845.0, 5805945.0",23440.0,0.01251927
2024-09-01,"625875.0, 5805945.0",23713.0,0.34657463
2024-09-01,"625905.0, 5805945.0",23921.0,0.010567048
2024-09-01,"625935.0, 5805945.0",23966.0,0.25339139
2024-09-01,"625965.0, 5805945.0",23899.0,0.23493299
2024-09-01,"625995.0, 5805945.0",23831.0,0.007958866
2024-09-01,"626025.0, 5805945.0",23787.0,0.14327481
2024-09-01,"626055.0, 5805945.0",23721.0,0.3668078
2024-09-01,"626085.0, 5805945.0",23614.0,0.017089196
2024-09-01,"626115.0, 5805945.0",23460.0,0.13668229
2024-09-01,"626145.0, 5805945.0",23316.0,0.19943061
2024-09-01,"626175.0, 5805945.0",23198.0,0.27263877
2024-09-01,"626205.0, 5805945.0",23033.0,0.34133965
2024-09-01,"626235.0, 5805945.0",22759.0,0.014391446
2024-09-01,"626265.0, 5805945.0",22455.0,0.27595288
2024-09-01,"626295.0, 5805945.0",22202.0,0.267174
2024-09-01,"626325.0, 5805945.0",22098.0,0.02481005
2024-09-01,"626355.0, 5805945.0",22035.0,0.32030433
2024-09-01,"626385.0, 5805945.0",21971.0,0.030157719
2024-09-01,"626415.0, 5805945.0",21921.0,0.33854583
2024-09-01,"626445.0, 5805945.0",21883.0,0.029400377
2024-09-01,"626475.0, 5805945.0",21835.0,0.011928026
2024-09-01,"626505.0, 5805945.0",21770.0,0.3165267
2024-09-01,"626535.0, 5805945.0",21696.0,0.29902145
