Date,Coordinates,Value
2024-04-01,"629095.0, 5799665.0",0.050949246
2024-04-01,"629105.0, 5799665.0",0.04297757
2024-04-01,"629115.0, 5799665.0",0.04297757
2024-04-01,"629125.0, 5799665.0",0.044461843
2024-04-01,"629135.0, 5799665.0",0.044461843
2024-04-01,"629145.0, 5799665.0",0.040106773
2024-04-01,"629155.0, 5799665.0",0.040106773
2024-04-01,"629165.0, 5799665.0",0.04432355
2024-04-01,"629175.0, 5799665.0",0.04432355
2024-04-01,"629185.0, 5799665.0",0.055855542
2024-04-01,"629195.0, 5799665.0",0.055855542
2024-04-01,"629205.0, 5799665.0",0.048406385
2024-04-01,"629215.0, 5799665.0",0.048406385
2024-04-01,"629225.0, 5799665.0",0.06621406
2024-04-01,"629235.0, 5799665.0",0.06621406
2024-04-01,"629245.0, 5799665.0",0.058491822
2024-04-01,"629255.0, 5799665.0",0.058491822
2024-04-01,"629265.0, 5799665.0",0.043955665
2024-04-01,"629275.0, 5799665.0",0.043955665
2024-04-01,"629285.0, 5799665.0",0.0433855
2024-04-01,"629295.0, 5799665.0",0.0433855
2024-04-01,"629305.0, 5799665.0",0.027684305
2024-04-01,"629315.0, 5799665.0",0.027684305
2024-04-01,"629325.0, 5799665.0",0.01469449
2024-04-01,"629335.0, 5799665.0",0.01469449
2024-04-01,"629345.0, 5799665.0",0.015433051
2024-04-01,"629355.0, 5799665.0",0.015433051
2024-04-01,"629365.0, 5799665.0",0.030136632
2024-04-01,"629375.0, 5799665.0",0.030136632
2024-04-01,"629385.0, 5799665.0",0.028271124
2024-04-01,"628805.0, 5799655.0",0.062856324
2024-04-01,"628815.0, 5799655.0",0.062856324
2024-04-01,"628825.0, 5799655.0",0.11412529
2024-04-01,"628835.0, 5799655.0",0.11412529
2024-04-01,"628845.0, 5799655.0",0.04616476
2024-04-01,"628855.0, 5799655.0",0.04616476
2024-04-01,"628865.0, 5799655.0",0.033288855
2024-04-01,"628875.0, 5799655.0",0.033288855
2024-04-01,"628885.0, 5799655.0",0.04302401
2024-04-01,"628895.0, 5799655.0",0.04302401
2024-04-01,"628905.0, 5799655.0",0.042924166
2024-04-01,"628915.0, 5799655.0",0.042924166
2024-04-01,"628925.0, 5799655.0",0.024968464
2024-04-01,"628935.0, 5799655.0",0.024968464
2024-04-01,"628945.0, 5799655.0",0.024124403
2024-04-01,"628955.0, 5799655.0",0.024124403
2024-04-01,"628965.0, 5799655.0",0.049472198
2024-04-01,"628975.0, 5799655.0",0.049472198
2024-04-01,"628985.0, 5799655.0",0.048938893
2024-04-01,"628995.0, 5799655.0",0.048938893
2024-04-01,"629005.0, 5799655.0",0.036307923
2024-04-01,"629015.0, 5799655.0",0.036307923
2024-04-01,"629025.0, 5799655.0",0.053852465
2024-04-01,"629035.0, 5799655.0",0.053852465
2024-04-01,"629045.0, 5799655.0",0.06721602
2024-04-01,"629055.0, 5799655.0",0.06721602
2024-04-01,"629065.0, 5799655.0",0.05570175
2024-04-01,"629075.0, 5799655.0",0.05570175
2024-04-01,"629085.0, 5799655.0",0.06474327
2024-04-01,"629095.0, 5799655.0",0.06474327
2024-04-01,"629105.0, 5799655.0",0.040451553
2024-04-01,"629115.0, 5799655.0",0.040451553
2024-04-01,"629125.0, 5799655.0",0.037243176
2024-04-01,"629135.0, 5799655.0",0.037243176
2024-04-01,"629145.0, 5799655.0",0.043857288
2024-04-01,"629155.0, 5799655.0",0.043857288
2024-04-01,"629165.0, 5799655.0",0.04486205
2024-04-01,"629175.0, 5799655.0",0.04486205
2024-04-01,"629185.0, 5799655.0",0.049734876
2024-04-01,"629195.0, 5799655.0",0.049734876
2024-04-01,"629205.0, 5799655.0",0.055428162
2024-04-01,"629215.0, 5799655.0",0.055428162
2024-04-01,"629225.0, 5799655.0",0.05300395
2024-04-01,"629235.0, 5799655.0",0.05300395
2024-04-01,"629245.0, 5799655.0",0.047146793
2024-04-01,"629255.0, 5799655.0",0.047146793
2024-04-01,"629265.0, 5799655.0",0.051694877
2024-04-01,"629275.0, 5799655.0",0.051694877
2024-04-01,"629285.0, 5799655.0",0.05098952
2024-04-01,"629295.0, 5799655.0",0.05098952
2024-04-01,"629305.0, 5799655.0",0.04482072
2024-04-01,"629315.0, 5799655.0",0.04482072
2024-04-01,"629325.0, 5799655.0",0.023219857
2024-04-01,"629335.0, 5799655.0",0.023219857
2024-04-01,"629345.0, 5799655.0",0.009474119
2024-04-01,"629355.0, 5799655.0",0.009474119
2024-04-01,"629365.0, 5799655.0",0.008121397
2024-04-01,"629375.0, 5799655.0",0.008121397
2024-04-01,"629385.0, 5799655.0",0.014250067
2024-04-01,"628805.0, 5799645.0",0.062856324
2024-04-01,"628815.0, 5799645.0",0.062856324
2024-04-01,"628825.0, 5799645.0",0.11412529
2024-04-01,"628835.0, 5799645.0",0.11412529
2024-04-01,"628845.0, 5799645.0",0.04616476
2024-04-01,"628855.0, 5799645.0",0.04616476
2024-04-01,"628865.0, 5799645.0",0.033288855
2024-04-01,"628875.0, 5799645.0",0.033288855
2024-04-01,"628885.0, 5799645.0",0.04302401
2024-04-01,"628895.0, 5799645.0",0.04302401
2024-04-01,"628905.0, 5799645.0",0.042924166
2024-04-01,"628915.0, 5799645.0",0.042924166
2024-04-01,"628925.0, 5799645.0",0.024968464
2024-04-01,"628935.0, 5799645.0",0.024968464
2024-04-01,"628945.0, 5799645.0",0.024124403
2024-04-01,"628955.0, 5799645.0",0.024124403
2024-04-01,"628965.0, 5799645.0",0.049472198
2024-04-01,"628975.0, 5799645.0",0.049472198
2024-04-01,"628985.0, 5799645.0",0.048938893
2024-04-01,"628995.0, 5799645.0",0.048938893
2024-04-01,"629005.0, 5799645.0",0.036307923
2024-04-01,"629015.0, 5799645.0",0.036307923
2024-04-01,"629025.0, 5799645.0",0.053852465
2024-04-01,"629035.0, 5799645.0",0.053852465
2024-04-01,"629045.0, 5799645.0",0.06721602
2024-04-01,"629055.0, 5799645.0",0.06721602
2024-04-01,"629065.0, 5799645.0",0.05570175
2024-04-01,"629075.0, 5799645.0",0.05570175
2024-04-01,"629085.0, 5799645.0",0.06474327
2024-04-01,"629095.0, 5799645.0",0.06474327
2024-04-01,"629105.0, 5799645.0",0.040451553
2024-04-01,"629115.0, 5799645.0",0.040451553
2024-04-01,"629125.0, 5799645.0",0.037243176
2024-04-01,"629135.0, 5799645.0",0.037243176
2024-04-01,"629145.0, 5799645.0",0.043857288
2024-04-01,"629155.0, 5799645.0",0.043857288
2024-04-01,"629165.0, 5799645.0",0.04486205
2024-04-01,"629175.0, 5799645.0",0.04486205
2024-04-01,"629185.0, 5799645.0",0.049734876
2024-04-01,"629195.0, 5799645.0",0.049734876
2024-04-01,"629205.0, 5799645.0",0.055428162
2024-04-01,"629215.0, 5799645.0",0.055428162
2024-04-01,"629225.0, 5799645.0",0.05300395
2024-04-01,"629235.0, 5799645.0",0.05300395
2024-04-01,"629245.0, 5799645.0",0.047146793
2024-04-01,"629255.0, 5799645.0",0.047146793
2024-04-01,"629265.0, 5799645.0",0.051694877
2024-04-01,"629275.0, 5799645.0",0.051694877
2024-04-01,"629285.0, 5799645.0",0.05098952
2024-04-01,"629295.0, 5799645.0",0.05098952
2024-04-01,"629305.0, 5799645.0",0.04482072
2024-04-01,"629315.0, 5799645.0",0.04482072
2024-04-01,"629325.0, 5799645.0",0.023219857
2024-04-01,"629335.0, 5799645.0",0.023219857
2024-04-01,"629345.0, 5799645.0",0.009474119
2024-04-01,"629355.0, 5799645.0",0.009474119
2024-04-01,"629365.0, 5799645.0",0.008121397
2024-04-01,"629375.0, 5799645.0",0.008121397
2024-04-01,"629385.0, 5799645.0",0.014250067
2024-04-01,"628805.0, 5799635.0",0.06987043
2024-04-01,"628815.0, 5799635.0",0.06987043
2024-04-01,"628825.0, 5799635.0",0.1117192
2024-04-01,"628835.0, 5799635.0",0.1117192
2024-04-01,"628845.0, 5799635.0",0.026910823
2024-04-01,"628855.0, 5799635.0",0.026910823
2024-04-01,"628865.0, 5799635.0",0.025459372
2024-04-01,"628875.0, 5799635.0",0.025459372
2024-04-01,"628885.0, 5799635.0",0.031051598
2024-04-01,"628895.0, 5799635.0",0.031051598
2024-04-01,"628905.0, 5799635.0",0.025831534
2024-04-01,"628915.0, 5799635.0",0.025831534
2024-04-01,"628925.0, 5799635.0",0.02029517
2024-04-01,"628935.0, 5799635.0",0.02029517
2024-04-01,"628945.0, 5799635.0",0.0240333
2024-04-01,"628955.0, 5799635.0",0.0240333
2024-04-01,"628965.0, 5799635.0",0.03937799
2024-04-01,"628975.0, 5799635.0",0.03937799
2024-04-01,"628985.0, 5799635.0",0.048136722
2024-04-01,"628995.0, 5799635.0",0.048136722
2024-04-01,"629005.0, 5799635.0",0.04331606
2024-04-01,"629015.0, 5799635.0",0.04331606
2024-04-01,"629025.0, 5799635.0",0.03760288
2024-04-01,"629035.0, 5799635.0",0.03760288
2024-04-01,"629045.0, 5799635.0",0.0679934
2024-04-01,"629055.0, 5799635.0",0.0679934
2024-04-01,"629065.0, 5799635.0",0.06367557
2024-04-01,"629075.0, 5799635.0",0.06367557
2024-04-01,"629085.0, 5799635.0",0.0727869
2024-04-01,"629095.0, 5799635.0",0.0727869
2024-04-01,"629105.0, 5799635.0",0.037894875
2024-04-01,"629115.0, 5799635.0",0.037894875
2024-04-01,"629125.0, 5799635.0",0.023604251
2024-04-01,"629135.0, 5799635.0",0.023604251
2024-04-01,"629145.0, 5799635.0",0.032367002
2024-04-01,"629155.0, 5799635.0",0.032367002
2024-04-01,"629165.0, 5799635.0",0.045711983
2024-04-01,"629175.0, 5799635.0",0.045711983
2024-04-01,"629185.0, 5799635.0",0.054700315
2024-04-01,"629195.0, 5799635.0",0.054700315
2024-04-01,"629205.0, 5799635.0",0.0520546
2024-04-01,"629215.0, 5799635.0",0.0520546
2024-04-01,"629225.0, 5799635.0",0.050474815
2024-04-01,"629235.0, 5799635.0",0.050474815
2024-04-01,"629245.0, 5799635.0",0.049873013
2024-04-01,"629255.0, 5799635.0",0.049873013
2024-04-01,"629265.0, 5799635.0",0.055395704
2024-04-01,"629275.0, 5799635.0",0.055395704
2024-04-01,"629285.0, 5799635.0",0.056370083
2024-04-01,"629295.0, 5799635.0",0.056370083
2024-04-01,"629305.0, 5799635.0",0.057319928
2024-04-01,"629315.0, 5799635.0",0.057319928
2024-04-01,"629325.0, 5799635.0",0.036306765
2024-04-01,"629335.0, 5799635.0",0.036306765
2024-04-01,"629345.0, 5799635.0",0.011253232
2024-04-01,"629355.0, 5799635.0",0.011253232
2024-04-01,"629365.0, 5799635.0",0.0066992124
2024-04-01,"629375.0, 5799635.0",0.0066992124
2024-04-01,"629385.0, 5799635.0",0.008828526
2024-04-01,"628805.0, 5799625.0",0.06987043
2024-04-01,"628815.0, 5799625.0",0.06987043
2024-04-01,"628825.0, 5799625.0",0.1117192
2024-04-01,"628835.0, 5799625.0",0.1117192
2024-04-01,"628845.0, 5799625.0",0.026910823
2024-04-01,"628855.0, 5799625.0",0.026910823
2024-04-01,"628865.0, 5799625.0",0.025459372
2024-04-01,"628875.0, 5799625.0",0.025459372
2024-04-01,"628885.0, 5799625.0",0.031051598
2024-04-01,"628895.0, 5799625.0",0.031051598
2024-04-01,"628905.0, 5799625.0",0.025831534
2024-04-01,"628915.0, 5799625.0",0.025831534
2024-04-01,"628925.0, 5799625.0",0.02029517
2024-04-01,"628935.0, 5799625.0",0.02029517
2024-04-01,"628945.0, 5799625.0",0.0240333
2024-04-01,"628955.0, 5799625.0",0.0240333
2024-04-01,"628965.0, 5799625.0",0.03937799
2024-04-01,"628975.0, 5799625.0",0.03937799
2024-04-01,"628985.0, 5799625.0",0.048136722
2024-04-01,"628995.0, 5799625.0",0.048136722
2024-04-01,"629005.0, 5799625.0",0.04331606
2024-04-01,"629015.0, 5799625.0",0.04331606
2024-04-01,"629025.0, 5799625.0",0.03760288
2024-04-01,"629035.0, 5799625.0",0.03760288
2024-04-01,"629045.0, 5799625.0",0.0679934
2024-04-01,"629055.0, 5799625.0",0.0679934
2024-04-01,"629065.0, 5799625.0",0.06367557
2024-04-01,"629075.0, 5799625.0",0.06367557
2024-04-01,"629085.0, 5799625.0",0.0727869
2024-04-01,"629095.0, 5799625.0",0.0727869
2024-04-01,"629105.0, 5799625.0",0.037894875
2024-04-01,"629115.0, 5799625.0",0.037894875
2024-04-01,"629125.0, 5799625.0",0.023604251
2024-04-01,"629135.0, 5799625.0",0.023604251
2024-04-01,"629145.0, 5799625.0",0.032367002
2024-04-01,"629155.0, 5799625.0",0.032367002
2024-04-01,"629165.0, 5799625.0",0.045711983
2024-04-01,"629175.0, 5799625.0",0.045711983
2024-04-01,"629185.0, 5799625.0",0.054700315
2024-04-01,"629195.0, 5799625.0",0.054700315
2024-04-01,"629205.0, 5799625.0",0.0520546
2024-04-01,"629215.0, 5799625.0",0.0520546
2024-04-01,"629225.0, 5799625.0",0.050474815
2024-04-01,"629235.0, 5799625.0",0.050474815
2024-04-01,"629245.0, 5799625.0",0.049873013
2024-04-01,"629255.0, 5799625.0",0.049873013
2024-04-01,"629265.0, 5799625.0",0.055395704
2024-04-01,"629275.0, 5799625.0",0.055395704
2024-04-01,"629285.0, 5799625.0",0.056370083
2024-04-01,"629295.0, 5799625.0",0.056370083
2024-04-01,"629305.0, 5799625.0",0.057319928
2024-04-01,"629315.0, 5799625.0",0.057319928
2024-04-01,"629325.0, 5799625.0",0.036306765
2024-04-01,"629335.0, 5799625.0",0.036306765
2024-04-01,"629345.0, 5799625.0",0.011253232
2024-04-01,"629355.0, 5799625.0",0.011253232
2024-04-01,"629365.0, 5799625.0",0.0066992124
2024-04-01,"629375.0, 5799625.0",0.0066992124
2024-04-01,"629385.0, 5799625.0",0.008828526
2024-04-01,"628805.0, 5799615.0",0.065631084
2024-04-01,"628815.0, 5799615.0",0.065631084
2024-04-01,"628825.0, 5799615.0",0.077370085
2024-04-01,"628835.0, 5799615.0",0.077370085
2024-04-01,"628845.0, 5799615.0",0.039425775
2024-04-01,"628855.0, 5799615.0",0.039425775
2024-04-01,"628865.0, 5799615.0",0.032364883
2024-04-01,"628875.0, 5799615.0",0.032364883
2024-04-01,"628885.0, 5799615.0",0.025419414
2024-04-01,"628895.0, 5799615.0",0.025419414
2024-04-01,"628905.0, 5799615.0",0.024359602
2024-04-01,"628915.0, 5799615.0",0.024359602
2024-04-01,"628925.0, 5799615.0",0.03029091
2024-04-01,"628935.0, 5799615.0",0.03029091
2024-04-01,"628945.0, 5799615.0",0.038665522
2024-04-01,"628955.0, 5799615.0",0.038665522
2024-04-01,"628965.0, 5799615.0",0.040814415
2024-04-01,"628975.0, 5799615.0",0.040814415
2024-04-01,"628985.0, 5799615.0",0.07630985
2024-04-01,"628995.0, 5799615.0",0.07630985
2024-04-01,"629005.0, 5799615.0",0.04483355
2024-04-01,"629015.0, 5799615.0",0.04483355
2024-04-01,"629025.0, 5799615.0",0.041332763
2024-04-01,"629035.0, 5799615.0",0.041332763
2024-04-01,"629045.0, 5799615.0",0.070172966
2024-04-01,"629055.0, 5799615.0",0.070172966
2024-04-01,"629065.0, 5799615.0",0.052380946
2024-04-01,"629075.0, 5799615.0",0.052380946
2024-04-01,"629085.0, 5799615.0",0.07850675
2024-04-01,"629095.0, 5799615.0",0.07850675
2024-04-01,"629105.0, 5799615.0",0.044832084
2024-04-01,"629115.0, 5799615.0",0.044832084
2024-04-01,"629125.0, 5799615.0",0.04034718
2024-04-01,"629135.0, 5799615.0",0.04034718
2024-04-01,"629145.0, 5799615.0",0.034160487
2024-04-01,"629155.0, 5799615.0",0.034160487
2024-04-01,"629165.0, 5799615.0",0.048070207
2024-04-01,"629175.0, 5799615.0",0.048070207
2024-04-01,"629185.0, 5799615.0",0.051854886
2024-04-01,"629195.0, 5799615.0",0.051854886
2024-04-01,"629205.0, 5799615.0",0.046973497
2024-04-01,"629215.0, 5799615.0",0.046973497
2024-04-01,"629225.0, 5799615.0",0.049802106
2024-04-01,"629235.0, 5799615.0",0.049802106
2024-04-01,"629245.0, 5799615.0",0.05830439
2024-04-01,"629255.0, 5799615.0",0.05830439
2024-04-01,"629265.0, 5799615.0",0.064719096
2024-04-01,"629275.0, 5799615.0",0.064719096
2024-04-01,"629285.0, 5799615.0",0.06431072
2024-04-01,"629295.0, 5799615.0",0.06431072
2024-04-01,"629305.0, 5799615.0",0.05442066
2024-04-01,"629315.0, 5799615.0",0.05442066
2024-04-01,"629325.0, 5799615.0",0.039632656
2024-04-01,"629335.0, 5799615.0",0.039632656
2024-04-01,"629345.0, 5799615.0",0.013251876
2024-04-01,"629355.0, 5799615.0",0.013251876
2024-04-01,"629365.0, 5799615.0",0.005962119
2024-04-01,"629375.0, 5799615.0",0.005962119
2024-04-01,"629385.0, 5799615.0",0.0058160285
2024-04-01,"628805.0, 5799605.0",0.065631084
2024-04-01,"628815.0, 5799605.0",0.065631084
2024-04-01,"628825.0, 5799605.0",0.077370085
2024-04-01,"628835.0, 5799605.0",0.077370085
2024-04-01,"628845.0, 5799605.0",0.039425775
2024-04-01,"628855.0, 5799605.0",0.039425775
2024-04-01,"628865.0, 5799605.0",0.032364883
2024-04-01,"628875.0, 5799605.0",0.032364883
2024-04-01,"628885.0, 5799605.0",0.025419414
2024-04-01,"628895.0, 5799605.0",0.025419414
2024-04-01,"628905.0, 5799605.0",0.024359602
2024-04-01,"628915.0, 5799605.0",0.024359602
2024-04-01,"628925.0, 5799605.0",0.03029091
2024-04-01,"628935.0, 5799605.0",0.03029091
2024-04-01,"628945.0, 5799605.0",0.038665522
2024-04-01,"628955.0, 5799605.0",0.038665522
2024-04-01,"628965.0, 5799605.0",0.040814415
2024-04-01,"628975.0, 5799605.0",0.040814415
2024-04-01,"628985.0, 5799605.0",0.07630985
2024-04-01,"628995.0, 5799605.0",0.07630985
2024-04-01,"629005.0, 5799605.0",0.04483355
2024-04-01,"629015.0, 5799605.0",0.04483355
2024-04-01,"629025.0, 5799605.0",0.041332763
2024-04-01,"629035.0, 5799605.0",0.041332763
2024-04-01,"629045.0, 5799605.0",0.070172966
2024-04-01,"629055.0, 5799605.0",0.070172966
2024-04-01,"629065.0, 5799605.0",0.052380946
2024-04-01,"629075.0, 5799605.0",0.052380946
2024-04-01,"629085.0, 5799605.0",0.07850675
2024-04-01,"629095.0, 5799605.0",0.07850675
2024-04-01,"629105.0, 5799605.0",0.044832084
2024-04-01,"629115.0, 5799605.0",0.044832084
2024-04-01,"629125.0, 5799605.0",0.04034718
2024-04-01,"629135.0, 5799605.0",0.04034718
2024-04-01,"629145.0, 5799605.0",0.034160487
2024-04-01,"629155.0, 5799605.0",0.034160487
2024-04-01,"629165.0, 5799605.0",0.048070207
2024-04-01,"629175.0, 5799605.0",0.048070207
2024-04-01,"629185.0, 5799605.0",0.051854886
2024-04-01,"629195.0, 5799605.0",0.051854886
2024-04-01,"629205.0, 5799605.0",0.046973497
2024-04-01,"629215.0, 5799605.0",0.046973497
2024-04-01,"629225.0, 5799605.0",0.049802106
2024-04-01,"629235.0, 5799605.0",0.049802106
2024-04-01,"629245.0, 5799605.0",0.05830439
2024-04-01,"629255.0, 5799605.0",0.05830439
2024-04-01,"629265.0, 5799605.0",0.064719096
2024-04-01,"629275.0, 5799605.0",0.064719096
2024-04-01,"629285.0, 5799605.0",0.06431072
2024-04-01,"629295.0, 5799605.0",0.06431072
2024-04-01,"629305.0, 5799605.0",0.05442066
2024-04-01,"629315.0, 5799605.0",0.05442066
2024-04-01,"629325.0, 5799605.0",0.039632656
2024-04-01,"629335.0, 5799605.0",0.039632656
2024-04-01,"629345.0, 5799605.0",0.013251876
2024-04-01,"629355.0, 5799605.0",0.013251876
2024-04-01,"629365.0, 5799605.0",0.005962119
2024-04-01,"629375.0, 5799605.0",0.005962119
2024-04-01,"629385.0, 5799605.0",0.0058160285
2024-04-01,"628805.0, 5799595.0",0.06159511
2024-04-01,"628815.0, 5799595.0",0.06159511
2024-04-01,"628825.0, 5799595.0",0.05802145
2024-04-01,"628835.0, 5799595.0",0.05802145
2024-04-01,"628845.0, 5799595.0",0.070215225
2024-04-01,"628855.0, 5799595.0",0.070215225
2024-04-01,"628865.0, 5799595.0",0.05496351
2024-04-01,"628875.0, 5799595.0",0.05496351
2024-04-01,"628885.0, 5799595.0",0.038484987
2024-04-01,"628895.0, 5799595.0",0.038484987
2024-04-01,"628905.0, 5799595.0",0.038820993
2024-04-01,"628915.0, 5799595.0",0.038820993
2024-04-01,"628925.0, 5799595.0",0.037617803
2024-04-01,"628935.0, 5799595.0",0.037617803
2024-04-01,"628945.0, 5799595.0",0.05412776
2024-04-01,"628955.0, 5799595.0",0.05412776
2024-04-01,"628965.0, 5799595.0",0.052222118
2024-04-01,"628975.0, 5799595.0",0.052222118
2024-04-01,"628985.0, 5799595.0",0.07524647
2024-04-01,"628995.0, 5799595.0",0.07524647
2024-04-01,"629005.0, 5799595.0",0.050986767
2024-04-01,"629015.0, 5799595.0",0.050986767
2024-04-01,"629025.0, 5799595.0",0.0642086
2024-04-01,"629035.0, 5799595.0",0.0642086
2024-04-01,"629045.0, 5799595.0",0.061504353
2024-04-01,"629055.0, 5799595.0",0.061504353
2024-04-01,"629065.0, 5799595.0",0.037547152
2024-04-01,"629075.0, 5799595.0",0.037547152
2024-04-01,"629085.0, 5799595.0",0.073083624
2024-04-01,"629095.0, 5799595.0",0.073083624
2024-04-01,"629105.0, 5799595.0",0.044569097
2024-04-01,"629115.0, 5799595.0",0.044569097
2024-04-01,"629125.0, 5799595.0",0.03217558
2024-04-01,"629135.0, 5799595.0",0.03217558
2024-04-01,"629145.0, 5799595.0",0.031316318
2024-04-01,"629155.0, 5799595.0",0.031316318
2024-04-01,"629165.0, 5799595.0",0.043784883
2024-04-01,"629175.0, 5799595.0",0.043784883
2024-04-01,"629185.0, 5799595.0",0.05365086
2024-04-01,"629195.0, 5799595.0",0.05365086
2024-04-01,"629205.0, 5799595.0",0.055323754
2024-04-01,"629215.0, 5799595.0",0.055323754
2024-04-01,"629225.0, 5799595.0",0.05963484
2024-04-01,"629235.0, 5799595.0",0.05963484
2024-04-01,"629245.0, 5799595.0",0.04890281
2024-04-01,"629255.0, 5799595.0",0.04890281
2024-04-01,"629265.0, 5799595.0",0.059748463
2024-04-01,"629275.0, 5799595.0",0.059748463
2024-04-01,"629285.0, 5799595.0",0.06602779
2024-04-01,"629295.0, 5799595.0",0.06602779
2024-04-01,"629305.0, 5799595.0",0.055417314
2024-04-01,"629315.0, 5799595.0",0.055417314
2024-04-01,"629325.0, 5799595.0",0.04528177
2024-04-01,"629335.0, 5799595.0",0.04528177
2024-04-01,"629345.0, 5799595.0",0.014968637
2024-04-01,"629355.0, 5799595.0",0.014968637
2024-04-01,"629365.0, 5799595.0",0.0077480036
2024-04-01,"629375.0, 5799595.0",0.0077480036
2024-04-01,"629385.0, 5799595.0",0.005632001
2024-04-01,"628805.0, 5799585.0",0.06159511
2024-04-01,"628815.0, 5799585.0",0.06159511
2024-04-01,"628825.0, 5799585.0",0.05802145
2024-04-01,"628835.0, 5799585.0",0.05802145
2024-04-01,"628845.0, 5799585.0",0.070215225
2024-04-01,"628855.0, 5799585.0",0.070215225
2024-04-01,"628865.0, 5799585.0",0.05496351
2024-04-01,"628875.0, 5799585.0",0.05496351
2024-04-01,"628885.0, 5799585.0",0.038484987
2024-04-01,"628895.0, 5799585.0",0.038484987
2024-04-01,"628905.0, 5799585.0",0.038820993
2024-04-01,"628915.0, 5799585.0",0.038820993
2024-04-01,"628925.0, 5799585.0",0.037617803
2024-04-01,"628935.0, 5799585.0",0.037617803
2024-04-01,"628945.0, 5799585.0",0.05412776
2024-04-01,"628955.0, 5799585.0",0.05412776
2024-04-01,"628965.0, 5799585.0",0.052222118
2024-04-01,"628975.0, 5799585.0",0.052222118
2024-04-01,"628985.0, 5799585.0",0.07524647
2024-04-01,"628995.0, 5799585.0",0.07524647
2024-04-01,"629005.0, 5799585.0",0.050986767
2024-04-01,"629015.0, 5799585.0",0.050986767
2024-04-01,"629025.0, 5799585.0",0.0642086
2024-04-01,"629035.0, 5799585.0",0.0642086
2024-04-01,"629045.0, 5799585.0",0.061504353
2024-04-01,"629055.0, 5799585.0",0.061504353
2024-04-01,"629065.0, 5799585.0",0.037547152
2024-04-01,"629075.0, 5799585.0",0.037547152
2024-04-01,"629085.0, 5799585.0",0.073083624
2024-04-01,"629095.0, 5799585.0",0.073083624
2024-04-01,"629105.0, 5799585.0",0.044569097
2024-04-01,"629115.0, 5799585.0",0.044569097
2024-04-01,"629125.0, 5799585.0",0.03217558
2024-04-01,"629135.0, 5799585.0",0.03217558
2024-04-01,"629145.0, 5799585.0",0.031316318
2024-04-01,"629155.0, 5799585.0",0.031316318
2024-04-01,"629165.0, 5799585.0",0.043784883
2024-04-01,"629175.0, 5799585.0",0.043784883
2024-04-01,"629185.0, 5799585.0",0.05365086
2024-04-01,"629195.0, 5799585.0",0.05365086
2024-04-01,"629205.0, 5799585.0",0.055323754
2024-04-01,"629215.0, 5799585.0",0.055323754
2024-04-01,"629225.0, 5799585.0",0.05963484
2024-04-01,"629235.0, 5799585.0",0.05963484
2024-04-01,"629245.0, 5799585.0",0.04890281
2024-04-01,"629255.0, 5799585.0",0.04890281
2024-04-01,"629265.0, 5799585.0",0.059748463
2024-04-01,"629275.0, 5799585.0",0.059748463
2024-04-01,"629285.0, 5799585.0",0.06602779
2024-04-01,"629295.0, 5799585.0",0.06602779
2024-04-01,"629305.0, 5799585.0",0.055417314
2024-04-01,"629315.0, 5799585.0",0.055417314
2024-04-01,"629325.0, 5799585.0",0.04528177
2024-04-01,"629335.0, 5799585.0",0.04528177
2024-04-01,"629345.0, 5799585.0",0.014968637
2024-04-01,"629355.0, 5799585.0",0.014968637
2024-04-01,"629365.0, 5799585.0",0.0077480036
2024-04-01,"629375.0, 5799585.0",0.0077480036
2024-04-01,"629385.0, 5799585.0",0.005632001
2024-04-01,"628805.0, 5799575.0",0.05340484
2024-04-01,"628815.0, 5799575.0",0.05340484
2024-04-01,"628825.0, 5799575.0",0.045433626
2024-04-01,"628835.0, 5799575.0",0.045433626
2024-04-01,"628845.0, 5799575.0",0.0644396
2024-04-01,"628855.0, 5799575.0",0.0644396
2024-04-01,"628865.0, 5799575.0",0.07241099
2024-04-01,"628875.0, 5799575.0",0.07241099
2024-04-01,"628885.0, 5799575.0",0.054959886
2024-04-01,"628895.0, 5799575.0",0.054959886
2024-04-01,"628905.0, 5799575.0",0.04541942
2024-04-01,"628915.0, 5799575.0",0.04541942
2024-04-01,"628925.0, 5799575.0",0.028239818
2024-04-01,"628935.0, 5799575.0",0.028239818
2024-04-01,"628945.0, 5799575.0",0.03173795
2024-04-01,"628955.0, 5799575.0",0.03173795
2024-04-01,"628965.0, 5799575.0",0.037866734
2024-04-01,"628975.0, 5799575.0",0.037866734
2024-04-01,"628985.0, 5799575.0",0.05114142
2024-04-01,"628995.0, 5799575.0",0.05114142
2024-04-01,"629005.0, 5799575.0",0.051355567
2024-04-01,"629015.0, 5799575.0",0.051355567
2024-04-01,"629025.0, 5799575.0",0.06438202
2024-04-01,"629035.0, 5799575.0",0.06438202
2024-04-01,"629045.0, 5799575.0",0.062493082
2024-04-01,"629055.0, 5799575.0",0.062493082
2024-04-01,"629065.0, 5799575.0",0.046032112
2024-04-01,"629075.0, 5799575.0",0.046032112
2024-04-01,"629085.0, 5799575.0",0.06624164
2024-04-01,"629095.0, 5799575.0",0.06624164
2024-04-01,"629105.0, 5799575.0",0.03301503
2024-04-01,"629115.0, 5799575.0",0.03301503
2024-04-01,"629125.0, 5799575.0",0.029214159
2024-04-01,"629135.0, 5799575.0",0.029214159
2024-04-01,"629145.0, 5799575.0",0.03562062
